CBSA,CBSA Code,date,OT,Category,Defining Parameter,Defining Site,Number of Sites Reporting,start_date,end_date
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-03,79,Moderate,PM2.5,36-005-0110,25,2005-01-03,2005-01-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-04,58,Moderate,PM2.5,36-085-0055,41,2005-01-04,2005-01-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-05,49,Good,PM2.5,36-005-0110,23,2005-01-05,2005-01-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-06,68,Moderate,NO2,34-013-1003,24,2005-01-06,2005-01-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-07,56,Moderate,PM2.5,36-061-0056,43,2005-01-07,2005-01-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-08,90,Moderate,NO2,34-013-1003,24,2005-01-08,2005-01-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-09,57,Moderate,PM2.5,34-039-0004,24,2005-01-09,2005-01-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-10,76,Moderate,NO2,34-039-0004,43,2005-01-10,2005-01-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-11,104,Unhealthy for Sensitive Groups,NO2,34-013-1003,24,2005-01-11,2005-01-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-12,76,Moderate,PM2.5,34-039-0004,23,2005-01-12,2005-01-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-13,121,Unhealthy for Sensitive Groups,PM2.5,34-039-0004,42,2005-01-13,2005-01-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-14,48,Good,NO2,36-061-0056,24,2005-01-14,2005-01-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-15,46,Good,PM2.5,36-005-0110,24,2005-01-15,2005-01-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-16,62,Moderate,PM2.5,34-023-0006,42,2005-01-16,2005-01-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-17,42,Good,PM2.5,36-005-0110,24,2005-01-17,2005-01-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-18,39,Good,NO2,36-061-0056,24,2005-01-18,2005-01-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-19,78,Moderate,PM2.5,36-005-0080,42,2005-01-19,2005-01-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-20,59,Moderate,PM2.5,36-005-0110,24,2005-01-20,2005-01-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-21,43,Good,NO2,36-061-0056,24,2005-01-21,2005-01-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-22,75,Moderate,PM2.5,34-039-0004,41,2005-01-22,2005-01-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-23,38,Good,PM2.5,36-005-0110,24,2005-01-23,2005-01-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-24,52,Moderate,NO2,36-061-0056,24,2005-01-24,2005-01-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-25,69,Moderate,PM2.5,36-061-0056,42,2005-01-25,2005-01-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-26,87,Moderate,PM2.5,36-005-0110,24,2005-01-26,2005-01-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-27,42,Good,NO2,36-061-0056,23,2005-01-27,2005-01-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-28,65,Moderate,PM2.5,36-047-0122,42,2005-01-28,2005-01-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-29,104,Unhealthy for Sensitive Groups,NO2,34-013-1003,24,2005-01-29,2005-01-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-30,73,Moderate,PM2.5,34-039-0004,24,2005-01-30,2005-01-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-01-31,71,Moderate,PM2.5,36-047-0122,40,2005-01-31,2005-01-31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-01,132,Unhealthy for Sensitive Groups,PM2.5,34-039-0004,24,2005-02-01,2005-02-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-02,121,Unhealthy for Sensitive Groups,PM2.5,34-039-0004,23,2005-02-02,2005-02-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-03,99,Moderate,PM2.5,34-023-0006,41,2005-02-03,2005-02-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-04,55,Moderate,NO2,36-005-0110,24,2005-02-04,2005-02-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-05,59,Moderate,PM2.5,36-081-0124,24,2005-02-05,2005-02-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-06,83,Moderate,PM2.5,36-071-0002,37,2005-02-06,2005-02-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-07,82,Moderate,NO2,34-013-1003,24,2005-02-07,2005-02-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-08,123,Unhealthy for Sensitive Groups,PM2.5,36-005-0110,24,2005-02-08,2005-02-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-09,110,Unhealthy for Sensitive Groups,PM2.5,36-059-0008,41,2005-02-09,2005-02-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-10,59,Moderate,PM2.5,36-005-0110,24,2005-02-10,2005-02-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-11,52,Moderate,NO2,36-061-0056,24,2005-02-11,2005-02-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-12,71,Moderate,PM2.5,36-061-0128,38,2005-02-12,2005-02-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-13,42,Good,NO2,34-039-0004,24,2005-02-13,2005-02-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-14,49,Good,PM2.5,36-005-0110,24,2005-02-14,2005-02-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-15,61,Moderate,PM2.5,36-005-0080,43,2005-02-15,2005-02-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-16,67,Moderate,PM2.5,36-005-0110,23,2005-02-16,2005-02-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-17,45,Good,PM2.5,34-039-0004,23,2005-02-17,2005-02-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-18,46,Good,PM2.5,36-061-0056,43,2005-02-18,2005-02-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-19,44,Good,PM2.5,36-005-0110,24,2005-02-19,2005-02-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-20,58,Moderate,PM2.5,36-005-0110,24,2005-02-20,2005-02-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-21,60,Moderate,PM2.5,34-039-0004,42,2005-02-21,2005-02-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-22,65,Moderate,PM2.5,34-039-0004,24,2005-02-22,2005-02-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-23,65,Moderate,PM2.5,34-039-0004,24,2005-02-23,2005-02-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-24,65,Moderate,PM2.5,34-039-0004,42,2005-02-24,2005-02-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-25,57,Moderate,PM2.5,34-039-0004,24,2005-02-25,2005-02-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-26,80,Moderate,PM2.5,34-039-0004,24,2005-02-26,2005-02-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-27,60,Moderate,NO2,36-005-0110,43,2005-02-27,2005-02-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-02-28,67,Moderate,PM2.5,34-039-0004,24,2005-02-28,2005-02-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-01,59,Moderate,PM2.5,36-005-0110,23,2005-03-01,2005-03-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-02,54,Moderate,PM2.5,36-061-0056,41,2005-03-02,2005-03-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-03,52,Moderate,NO2,36-061-0056,25,2005-03-03,2005-03-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-04,57,Moderate,NO2,36-061-0056,24,2005-03-04,2005-03-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-05,58,Moderate,NO2,34-023-0006,43,2005-03-05,2005-03-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-06,65,Moderate,PM2.5,34-039-0004,25,2005-03-06,2005-03-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-07,82,Moderate,NO2,36-081-0098,22,2005-03-07,2005-03-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-08,69,Moderate,NO2,36-061-0056,38,2005-03-08,2005-03-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-09,52,Moderate,NO2,36-061-0056,24,2005-03-09,2005-03-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-10,52,Moderate,NO2,34-003-0005,24,2005-03-10,2005-03-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-11,96,Moderate,PM2.5,34-039-0004,43,2005-03-11,2005-03-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-12,69,Moderate,PM2.5,34-039-0004,24,2005-03-12,2005-03-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-13,57,Moderate,PM2.5,36-005-0110,24,2005-03-13,2005-03-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-14,45,Good,PM2.5,36-061-0056,44,2005-03-14,2005-03-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-15,57,Moderate,NO2,36-061-0056,24,2005-03-15,2005-03-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-16,57,Moderate,NO2,36-061-0056,23,2005-03-16,2005-03-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-17,69,Moderate,PM2.5,36-061-0056,43,2005-03-17,2005-03-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-18,66,Moderate,PM2.5,36-081-0124,24,2005-03-18,2005-03-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-19,58,Moderate,NO2,36-005-0110,24,2005-03-19,2005-03-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-20,98,Moderate,PM2.5,36-005-0080,42,2005-03-20,2005-03-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-21,73,Moderate,PM2.5,36-005-0110,24,2005-03-21,2005-03-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-22,60,Moderate,NO2,34-013-1003,23,2005-03-22,2005-03-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-23,84,Moderate,PM2.5,34-039-0004,42,2005-03-23,2005-03-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-24,56,Moderate,NO2,36-005-0083,26,2005-03-24,2005-03-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-25,60,Moderate,PM2.5,34-039-0004,28,2005-03-25,2005-03-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-26,62,Moderate,PM2.5,36-005-0080,48,2005-03-26,2005-03-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-27,52,Moderate,NO2,36-061-0056,28,2005-03-27,2005-03-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-28,51,Moderate,NO2,34-039-0004,28,2005-03-28,2005-03-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-29,47,Good,Ozone,36-119-2004,49,2005-03-29,2005-03-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-30,68,Moderate,NO2,36-061-0056,28,2005-03-30,2005-03-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-03-31,63,Moderate,NO2,34-039-0004,30,2005-03-31,2005-03-31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-01,89,Moderate,PM2.5,34-031-0005,50,2005-04-01,2005-04-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-02,49,Good,Ozone,34-029-0006,31,2005-04-02,2005-04-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-03,40,Good,Ozone,36-103-0009,31,2005-04-03,2005-04-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-04,74,Moderate,Ozone,34-027-3001,45,2005-04-04,2005-04-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-05,63,Moderate,NO2,36-081-0098,32,2005-04-05,2005-04-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-06,81,Moderate,NO2,34-003-0005,32,2005-04-06,2005-04-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-07,84,Moderate,NO2,34-013-1003,46,2005-04-07,2005-04-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-08,51,Moderate,NO2,34-039-0004,32,2005-04-08,2005-04-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-09,58,Moderate,Ozone,36-071-5001,33,2005-04-09,2005-04-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-10,87,Moderate,NO2,36-005-0110,47,2005-04-10,2005-04-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-11,56,Moderate,NO2,34-017-0006,32,2005-04-11,2005-04-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-12,56,Moderate,NO2,36-061-0056,32,2005-04-12,2005-04-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-13,52,Moderate,NO2,34-039-0004,47,2005-04-13,2005-04-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-14,51,Moderate,Ozone,36-071-5001,31,2005-04-14,2005-04-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-15,53,Moderate,NO2,36-061-0056,32,2005-04-15,2005-04-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-16,54,Moderate,Ozone,36-071-5001,47,2005-04-16,2005-04-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-17,90,Moderate,Ozone,36-071-5001,31,2005-04-17,2005-04-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-18,136,Unhealthy for Sensitive Groups,Ozone,34-029-0006,32,2005-04-18,2005-04-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-19,161,Unhealthy,Ozone,34-029-0006,48,2005-04-19,2005-04-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-20,154,Unhealthy,Ozone,34-029-0006,32,2005-04-20,2005-04-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-21,58,Moderate,Ozone,34-027-3001,32,2005-04-21,2005-04-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-22,53,Moderate,PM10,34-017-1003,49,2005-04-22,2005-04-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-23,67,Moderate,Ozone,36-103-0004,32,2005-04-23,2005-04-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-24,64,Moderate,Ozone,36-103-0004,32,2005-04-24,2005-04-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-25,45,Good,NO2,36-061-0056,49,2005-04-25,2005-04-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-26,90,Moderate,Ozone,34-029-0006,32,2005-04-26,2005-04-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-27,62,Moderate,NO2,36-061-0056,31,2005-04-27,2005-04-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-28,53,Moderate,PM2.5,34-029-2002,51,2005-04-28,2005-04-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-29,51,Moderate,NO2,36-005-0083,32,2005-04-29,2005-04-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-04-30,72,Moderate,PM2.5,34-039-0004,32,2005-04-30,2005-04-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-01,61,Moderate,Ozone,34-027-3001,50,2005-05-01,2005-05-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-02,63,Moderate,NO2,36-005-0110,32,2005-05-02,2005-05-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-03,51,Moderate,PM2.5,36-081-0124,31,2005-05-03,2005-05-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-04,71,Moderate,PM2.5,36-061-0079,49,2005-05-04,2005-05-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-05,61,Moderate,PM2.5,34-039-0004,32,2005-05-05,2005-05-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-06,67,Moderate,NO2,34-039-0004,32,2005-05-06,2005-05-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-07,67,Moderate,Ozone,36-071-5001,51,2005-05-07,2005-05-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-08,48,Good,Ozone,36-071-5001,32,2005-05-08,2005-05-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-09,54,Moderate,Ozone,36-071-5001,32,2005-05-09,2005-05-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-10,67,Moderate,Ozone,36-071-5001,50,2005-05-10,2005-05-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-11,101,Unhealthy for Sensitive Groups,Ozone,34-029-0006,31,2005-05-11,2005-05-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-12,64,Moderate,Ozone,34-027-3001,32,2005-05-12,2005-05-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-13,47,Good,NO2,36-071-5001,50,2005-05-13,2005-05-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-14,101,Unhealthy for Sensitive Groups,Ozone,34-019-0001,32,2005-05-14,2005-05-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-15,64,Moderate,Ozone,34-027-3001,32,2005-05-15,2005-05-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-16,63,Moderate,PM2.5,36-005-0110,50,2005-05-16,2005-05-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-17,51,Moderate,Ozone,36-071-5001,31,2005-05-17,2005-05-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-18,64,Moderate,Ozone,36-071-5001,32,2005-05-18,2005-05-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-19,57,Moderate,NO2,36-061-0056,51,2005-05-19,2005-05-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-20,57,Moderate,NO2,34-039-0004,32,2005-05-20,2005-05-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-21,53,Moderate,PM2.5,34-039-0004,32,2005-05-21,2005-05-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-22,43,Good,PM2.5,36-005-0083,51,2005-05-22,2005-05-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-23,42,Good,NO2,34-039-0004,32,2005-05-23,2005-05-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-24,42,Good,NO2,34-039-0004,32,2005-05-24,2005-05-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-25,35,Good,Ozone,36-071-5001,46,2005-05-25,2005-05-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-26,35,Good,NO2,36-061-0056,32,2005-05-26,2005-05-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-27,129,Unhealthy for Sensitive Groups,Ozone,34-029-0006,32,2005-05-27,2005-05-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-28,93,Moderate,Ozone,36-103-0009,50,2005-05-28,2005-05-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-29,58,Moderate,Ozone,34-029-0006,32,2005-05-29,2005-05-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-30,64,Moderate,Ozone,36-103-0009,32,2005-05-30,2005-05-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-05-31,80,Moderate,Ozone,34-029-0006,50,2005-05-31,2005-05-31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-01,62,Moderate,PM2.5,36-005-0110,30,2005-06-01,2005-06-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-02,62,Moderate,NO2,34-039-0004,31,2005-06-02,2005-06-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-03,57,Moderate,PM2.5,34-039-0004,50,2005-06-03,2005-06-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-04,77,Moderate,Ozone,36-119-2004,30,2005-06-04,2005-06-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-05,147,Unhealthy for Sensitive Groups,Ozone,36-103-0009,30,2005-06-05,2005-06-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-06,129,Unhealthy for Sensitive Groups,Ozone,34-019-0001,48,2005-06-06,2005-06-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-07,129,Unhealthy for Sensitive Groups,Ozone,34-029-0006,31,2005-06-07,2005-06-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-08,172,Unhealthy,Ozone,36-119-2004,31,2005-06-08,2005-06-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-09,172,Unhealthy,Ozone,36-079-0005,50,2005-06-09,2005-06-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-10,71,Moderate,PM2.5,34-039-0004,31,2005-06-10,2005-06-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-11,80,Moderate,PM2.5,34-039-0004,31,2005-06-11,2005-06-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-12,101,Unhealthy for Sensitive Groups,PM2.5,34-039-0004,51,2005-06-12,2005-06-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-13,105,Unhealthy for Sensitive Groups,Ozone,36-119-2004,32,2005-06-13,2005-06-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-14,108,Unhealthy for Sensitive Groups,Ozone,34-029-0006,31,2005-06-14,2005-06-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-15,126,Unhealthy for Sensitive Groups,PM2.5,34-039-0004,50,2005-06-15,2005-06-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-16,71,Moderate,Ozone,34-029-0006,32,2005-06-16,2005-06-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-17,49,Good,Ozone,36-103-0004,31,2005-06-17,2005-06-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-18,35,Good,NO2,36-081-0098,51,2005-06-18,2005-06-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-19,42,Good,Ozone,34-027-3001,32,2005-06-19,2005-06-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-20,87,Moderate,Ozone,34-027-3001,32,2005-06-20,2005-06-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-21,177,Unhealthy,Ozone,34-029-0006,51,2005-06-21,2005-06-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-22,112,Unhealthy for Sensitive Groups,Ozone,34-029-0006,32,2005-06-22,2005-06-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-23,87,Moderate,Ozone,34-019-0001,32,2005-06-23,2005-06-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-24,156,Unhealthy,Ozone,34-019-0001,51,2005-06-24,2005-06-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-25,179,Unhealthy,Ozone,34-023-0011,32,2005-06-25,2005-06-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-26,201,Very Unhealthy,Ozone,36-119-2004,32,2005-06-26,2005-06-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-27,64,Moderate,Ozone,36-071-5001,50,2005-06-27,2005-06-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-28,77,Moderate,Ozone,34-029-0006,28,2005-06-28,2005-06-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-29,57,Moderate,PM2.5,34-039-0004,31,2005-06-29,2005-06-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-06-30,80,Moderate,Ozone,36-071-5001,50,2005-06-30,2005-06-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-01,108,Unhealthy for Sensitive Groups,Ozone,36-071-5001,31,2005-07-01,2005-07-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-02,61,Moderate,Ozone,34-025-0005,32,2005-07-02,2005-07-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-03,64,Moderate,Ozone,34-019-0001,51,2005-07-03,2005-07-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-04,93,Moderate,Ozone,36-071-5001,32,2005-07-04,2005-07-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-05,80,Moderate,Ozone,34-023-0011,32,2005-07-05,2005-07-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-06,95,Moderate,PM2.5,34-039-0004,49,2005-07-06,2005-07-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-07,55,Moderate,PM2.5,34-039-0004,32,2005-07-07,2005-07-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-08,35,Good,PM2.5,34-039-0004,31,2005-07-08,2005-07-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-09,58,Moderate,Ozone,34-029-0006,49,2005-07-09,2005-07-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-10,50,Good,PM2.5,36-081-0124,32,2005-07-10,2005-07-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-11,147,Unhealthy for Sensitive Groups,Ozone,34-029-0006,31,2005-07-11,2005-07-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-12,129,Unhealthy for Sensitive Groups,Ozone,36-071-5001,50,2005-07-12,2005-07-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-13,71,Moderate,PM2.5,34-039-0004,31,2005-07-13,2005-07-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-14,100,Moderate,Ozone,36-071-5001,31,2005-07-14,2005-07-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-15,126,Unhealthy for Sensitive Groups,Ozone,36-071-5001,46,2005-07-15,2005-07-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-16,56,Moderate,PM2.5,34-039-0004,32,2005-07-16,2005-07-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-17,63,Moderate,PM2.5,34-039-0004,32,2005-07-17,2005-07-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-18,140,Unhealthy for Sensitive Groups,PM2.5,34-003-0003,41,2005-07-18,2005-07-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2005-07-19,129,Unhealthy for Sensitive Groups,Ozone,34-029-0006,31,2005-07-19,2005-07-19
