date,start_date,end_date,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,OT,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEAR_WEEK
2021-02-22,2021-02-22,2021-02-28,National,X,2021,9,0.828056,0.842356,2771,3532,X,3540,1810,1347,13000,3278,1543291,2021-9
2021-03-01,2021-03-01,2021-03-07,National,X,2021,10,0.882103,0.902897,3218,3781,X,3806,1901,1371,14077,3284,1559093,2021-10
2021-03-08,2021-03-08,2021-03-14,National,X,2021,11,0.908033,0.939382,3514,3936,X,3856,1909,1359,14574,3227,1551445,2021-11
2021-03-15,2021-03-15,2021-03-21,National,X,2021,12,0.947577,0.96011,3817,4214,X,3915,2054,1354,15354,3201,1599192,2021-12
2021-03-22,2021-03-22,2021-03-28,National,X,2021,13,0.975225,0.998141,4116,4394,X,4089,2129,1265,15993,3257,1602279,2021-13
2021-03-29,2021-03-29,2021-04-04,National,X,2021,14,1.06101,1.07796,4731,5048,X,4685,2281,1355,18100,3277,1679101,2021-14
2021-04-05,2021-04-05,2021-04-11,National,X,2021,15,1.08091,1.1089,5227,5290,X,4907,2358,1383,19165,3282,1728295,2021-15
2021-04-12,2021-04-12,2021-04-18,National,X,2021,16,1.10326,1.1502,5763,4858,X,5093,2140,1451,19305,3248,1678407,2021-16
2021-04-19,2021-04-19,2021-04-25,National,X,2021,17,1.13361,1.1834,6326,4810,X,5503,2042,1418,20099,3256,1698411,2021-17
2021-04-26,2021-04-26,2021-05-02,National,X,2021,18,1.14992,1.20915,6822,4617,X,5401,1802,1288,19930,3227,1648268,2021-18
2021-05-03,2021-05-03,2021-05-09,National,X,2021,19,1.19092,1.25462,7365,4362,X,5491,1841,1308,20367,3214,1623366,2021-19
2021-05-10,2021-05-10,2021-05-16,National,X,2021,20,1.24677,1.26333,8352,4421,X,5414,1742,1333,21262,3193,1683010,2021-20
2021-05-17,2021-05-17,2021-05-23,National,X,2021,21,1.14504,1.19095,7953,3990,X,4967,1590,1175,19675,3141,1652047,2021-21
2021-05-24,2021-05-24,2021-05-30,National,X,2021,22,1.18454,1.25187,8502,3975,X,4854,1572,1240,20143,3140,1609033,2021-22
2021-05-31,2021-05-31,2021-06-06,National,X,2021,23,1.12943,1.14521,8096,3692,X,4645,1527,1222,19182,3110,1674977,2021-23
2021-06-07,2021-06-07,2021-06-13,National,X,2021,24,1.18866,1.18174,8503,3785,X,4594,1508,1189,19579,3068,1656791,2021-24
2021-06-14,2021-06-14,2021-06-20,National,X,2021,25,1.21202,1.21001,8514,3814,X,4609,1652,1301,19890,3057,1643793,2021-25
2021-06-21,2021-06-21,2021-06-27,National,X,2021,26,1.21342,1.21283,8369,4003,X,4757,1672,1291,20092,3055,1656615,2021-26
2021-06-28,2021-06-28,2021-07-04,National,X,2021,27,1.26676,1.32905,8719,4859,X,5309,1976,1508,22371,3055,1683237,2021-27
2021-07-05,2021-07-05,2021-07-11,National,X,2021,28,1.38728,1.44269,9193,6029,X,5930,2399,1710,25261,3067,1750965,2021-28
2021-07-12,2021-07-12,2021-07-18,National,X,2021,29,1.6475,1.70926,10371,7958,X,7170,2897,2149,30545,3067,1787028,2021-29
2021-07-19,2021-07-19,2021-07-25,National,X,2021,30,1.80199,1.91065,11132,9249,X,8572,3614,2628,35195,3050,1842048,2021-30
2021-07-26,2021-07-26,2021-08-01,National,X,2021,31,1.94952,2.05206,11102,10544,X,8900,4327,2883,37756,3050,1839909,2021-31
2021-08-02,2021-08-02,2021-08-08,National,X,2021,32,2.03548,2.15548,11264,11226,X,10105,4555,2917,40067,3042,1858843,2021-32
2021-08-09,2021-08-09,2021-08-15,National,X,2021,33,2.1918,2.30581,11801,11013,X,12275,4739,2893,42721,3029,1852756,2021-33
2021-08-16,2021-08-16,2021-08-22,National,X,2021,34,2.23897,2.30752,11982,10382,X,13529,4339,2826,43058,3028,1865986,2021-34
2021-08-23,2021-08-23,2021-08-29,National,X,2021,35,2.26643,2.25253,11745,9557,X,13053,3886,2623,40864,3027,1814136,2021-35
2021-08-30,2021-08-30,2021-09-05,National,X,2021,36,2.21298,2.21275,11705,9088,X,12250,3733,2645,39421,3021,1781535,2021-36
2021-09-06,2021-09-06,2021-09-12,National,X,2021,37,2.045,2.00464,11248,7774,X,11578,3289,2304,36193,3059,1805463,2021-37
2021-09-13,2021-09-13,2021-09-19,National,X,2021,38,1.90124,1.93759,10916,6853,X,11380,2765,2062,33976,3037,1753523,2021-38
2021-09-20,2021-09-20,2021-09-26,National,X,2021,39,1.8442,1.84367,10133,5627,X,10040,2315,1834,29949,2877,1624427,2021-39
2021-09-27,2021-09-27,2021-10-03,National,X,2021,40,2.04291,1.96951,13140,7466,X,13154,3201,2574,39535,3501,2007349,2021-40
2021-10-04,2021-10-04,2021-10-10,National,X,2021,41,1.94883,1.90695,13072,7120,X,11985,2975,2486,37638,3510,1973726,2021-41
2021-10-11,2021-10-11,2021-10-17,National,X,2021,42,1.92689,1.86187,12500,6458,X,11458,2943,2355,35714,3474,1918176,2021-42
2021-10-18,2021-10-18,2021-10-24,National,X,2021,43,1.9797,1.89376,12859,6677,X,11888,2853,2362,36639,3509,1934723,2021-43
2021-10-25,2021-10-25,2021-10-31,National,X,2021,44,2.13555,2.08777,13304,6968,X,14454,2930,2374,40030,3515,1917361,2021-44
2021-11-01,2021-11-01,2021-11-07,National,X,2021,45,2.26828,2.22941,14565,7836,X,15840,3192,2730,44163,3530,1980931,2021-45
2021-11-08,2021-11-08,2021-11-14,National,X,2021,46,2.41203,2.35687,14740,8523,X,17358,3639,2816,47076,3526,1997393,2021-46
2021-11-15,2021-11-15,2021-11-21,National,X,2021,47,2.51906,2.45867,14918,8183,X,13401,3719,3103,43324,3519,1762089,2021-47
2021-11-22,2021-11-22,2021-11-28,National,X,2021,48,2.55518,2.56351,15167,11304,X,17353,4893,4012,52729,3545,2056903,2021-48
2021-11-29,2021-11-29,2021-12-05,National,X,2021,49,2.73156,2.71846,14971,11373,X,19971,4863,3891,55069,3544,2025745,2021-49
2021-12-06,2021-12-06,2021-12-12,National,X,2021,50,3.14637,3.09823,16287,13615,X,23450,5232,3961,62545,3518,2018736,2021-50
2021-12-13,2021-12-13,2021-12-19,National,X,2021,51,4.00697,4.07867,18515,22557,X,25073,7773,5307,79225,3496,1942424,2021-51
2021-12-20,2021-12-20,2021-12-26,National,X,2021,52,4.90255,5.06901,24109,38300,X,28952,13512,8989,113862,3455,2246237,2021-52
2021-12-27,2021-12-27,2022-01-02,National,X,2022,1,4.32609,4.28066,17044,31478,X,24738,12063,7939,93262,3487,2178681,2022-1
2022-01-03,2022-01-03,2022-01-09,National,X,2022,2,3.53446,3.41579,12223,21830,X,20214,8735,6181,69183,3499,2025389,2022-2
2022-01-10,2022-01-10,2022-01-16,National,X,2022,3,2.80631,2.67796,9492,15006,X,13268,6185,4547,48498,3503,1811003,2022-3
2022-01-17,2022-01-17,2022-01-23,National,X,2022,4,2.07428,1.97776,7309,9877,X,9526,4582,3516,34810,3485,1760073,2022-4
2022-01-24,2022-01-24,2022-01-30,National,X,2022,5,1.68283,1.56091,6082,6431,X,7748,3018,2552,25831,3415,1654872,2022-5
2022-01-31,2022-01-31,2022-02-06,National,X,2022,6,1.44399,1.34542,6395,5170,X,7610,2401,2155,23731,3474,1763832,2022-6
2022-02-07,2022-02-07,2022-02-13,National,X,2022,7,1.49042,1.37085,6917,4645,X,8500,2083,1801,23946,3474,1746795,2022-7
2022-02-14,2022-02-14,2022-02-20,National,X,2022,8,1.46656,1.37026,7057,4638,X,8330,1816,1768,23609,3472,1722955,2022-8
2022-02-21,2022-02-21,2022-02-27,National,X,2022,9,1.58712,1.42301,7423,5008,X,9830,1864,1676,25801,3470,1813130,2022-9
2022-02-28,2022-02-28,2022-03-06,National,X,2022,10,1.70414,1.54683,8210,5060,X,11085,1951,1771,28077,3485,1815133,2022-10
2022-03-07,2022-03-07,2022-03-13,National,X,2022,11,1.83426,1.67881,9042,5914,X,12124,2202,2077,31359,3454,1867926,2022-11
2022-03-14,2022-03-14,2022-03-20,National,X,2022,12,1.87437,1.73443,9302,5973,X,12648,2334,2166,32423,3449,1869370,2022-12
2022-03-21,2022-03-21,2022-03-27,National,X,2022,13,1.97666,1.85462,9613,6759,X,13660,2384,2406,34822,3443,1877580,2022-13
2022-03-28,2022-03-28,2022-04-03,National,X,2022,14,2.07192,1.99404,10562,7272,X,15187,2573,2550,38144,3453,1912899,2022-14
2022-04-04,2022-04-04,2022-04-10,National,X,2022,15,2.16356,2.12964,11336,7838,X,16095,2868,2829,40966,3446,1923613,2022-15
2022-04-11,2022-04-11,2022-04-17,National,X,2022,16,2.20516,2.1833,11734,8315,X,15748,3172,3117,42086,3457,1927635,2022-16
2022-04-18,2022-04-18,2022-04-24,National,X,2022,17,2.30897,2.21509,12070,8422,X,16372,3274,3282,43420,3426,1960190,2022-17
2022-04-25,2022-04-25,2022-05-01,National,X,2022,18,2.36195,2.4143,12835,9402,X,18631,3608,3323,47799,3394,1979830,2022-18
2022-05-02,2022-05-02,2022-05-08,National,X,2022,19,2.55252,2.60892,14243,10135,X,19989,3843,3815,52025,3376,1994121,2022-19
2022-05-09,2022-05-09,2022-05-15,National,X,2022,20,2.4544,2.60434,15055,10460,X,20746,3985,3835,54081,3414,2076569,2022-20
2022-05-16,2022-05-16,2022-05-22,National,X,2022,21,2.39129,2.66831,14561,10167,X,19982,4010,3665,52385,3351,1963229,2022-21
2022-05-23,2022-05-23,2022-05-29,National,X,2022,22,2.43334,2.64646,15809,10584,X,17507,4060,3903,51863,3345,1959711,2022-22
2022-05-30,2022-05-30,2022-06-05,National,X,2022,23,2.16338,2.29329,14154,9654,X,13726,3941,3765,45240,3342,1972714,2022-23
2022-06-06,2022-06-06,2022-06-12,National,X,2022,24,1.9885,2.0741,12858,8941,X,11205,3665,3581,40250,3302,1940597,2022-24
2022-06-13,2022-06-13,2022-06-19,National,X,2022,25,1.87681,1.91807,11865,8676,X,9933,3736,3620,37830,3355,1972297,2022-25
2022-06-20,2022-06-20,2022-06-26,National,X,2022,26,1.80431,1.80208,11066,8004,X,8513,3523,3460,34566,3237,1918113,2022-26
2022-06-27,2022-06-27,2022-07-03,National,X,2022,27,1.8187,1.79307,10580,8380,X,8593,3697,3733,34983,3345,1951013,2022-27
2022-07-04,2022-07-04,2022-07-10,National,X,2022,28,1.67889,1.66869,9525,8324,X,8111,3546,3505,33011,3313,1978256,2022-28
2022-07-11,2022-07-11,2022-07-17,National,X,2022,29,1.66049,1.64913,9361,8219,X,8116,3483,3432,32611,3313,1977461,2022-29
2022-07-18,2022-07-18,2022-07-24,National,X,2022,30,1.67087,1.64799,9153,8056,X,7859,3485,3487,32040,3289,1944189,2022-30
2022-07-25,2022-07-25,2022-07-31,National,X,2022,31,1.53015,1.5292,8659,7295,X,7476,3104,3107,29641,3305,1938338,2022-31
2022-08-01,2022-08-01,2022-08-07,National,X,2022,32,1.51566,1.51741,8329,6816,X,7813,2804,2880,28642,3198,1887562,2022-32
2022-08-08,2022-08-08,2022-08-14,National,X,2022,33,1.60511,1.61916,9479,6659,X,9934,2819,2681,31572,3293,1949894,2022-33
2022-08-15,2022-08-15,2022-08-21,National,X,2022,34,1.83833,1.81145,10792,7079,X,12593,2730,2593,35787,3280,1975601,2022-34
2022-08-22,2022-08-22,2022-08-28,National,X,2022,35,1.96617,1.89564,11524,6980,X,13887,2670,2452,37513,3260,1978914,2022-35
2022-08-29,2022-08-29,2022-09-04,National,X,2022,36,2.02613,1.94934,12548,6978,X,13475,2701,2632,38334,3290,1966513,2022-36
2022-09-05,2022-09-05,2022-09-11,National,X,2022,37,2.04444,1.97433,13405,6751,X,14610,2618,2454,39838,3322,2017799,2022-37
2022-09-12,2022-09-12,2022-09-18,National,X,2022,38,2.29157,2.19998,15939,6924,X,16713,2658,2492,44726,3334,2033022,2022-38
2022-09-19,2022-09-19,2022-09-25,National,X,2022,39,2.37316,2.29832,17080,6945,X,16825,2795,2676,46321,3353,2015431,2022-39
2022-09-26,2022-09-26,2022-10-02,National,X,2022,40,2.61928,2.59379,18503,10718,X,20141,4094,3862,57318,3684,2209814,2022-40
2022-10-03,2022-10-03,2022-10-09,National,X,2022,41,2.97342,2.85133,20623,11519,X,22779,4394,4073,63388,3720,2223106,2022-41
2022-10-10,2022-10-10,2022-10-16,National,X,2022,42,3.33747,3.31688,23713,13719,X,28368,5303,4512,75615,3726,2279700,2022-42
2022-10-17,2022-10-17,2022-10-23,National,X,2022,43,4.40914,4.4466,32012,19586,X,45003,7037,5858,109496,3788,2462467,2022-43
2022-10-24,2022-10-24,2022-10-30,National,X,2022,44,5.46044,5.54702,37474,25460,X,61015,8469,6829,139247,3776,2510305,2022-44
2022-10-31,2022-10-31,2022-11-06,National,X,2022,45,5.77391,5.67263,38651,26941,X,57053,9791,7619,140055,3793,2468962,2022-45
2022-11-07,2022-11-07,2022-11-13,National,X,2022,46,5.95367,5.73531,34849,28672,X,55229,10171,8498,137419,3777,2396019,2022-46
2022-11-14,2022-11-14,2022-11-20,National,X,2022,47,7.46674,7.37142,39539,36157,X,62925,13876,12439,164936,3765,2237505,2022-47
2022-11-21,2022-11-21,2022-11-27,National,X,2022,48,7.22916,7.24012,38495,48042,X,63623,18626,16887,185673,3767,2564503,2022-48
2022-11-28,2022-11-28,2022-12-04,National,X,2022,49,6.83803,6.82928,32316,40778,X,62563,16557,15034,167248,3750,2448985,2022-49
2022-12-05,2022-12-05,2022-12-11,National,X,2022,50,6.32716,6.46231,28976,38007,X,55613,15506,13570,151672,3751,2347026,2022-50
2022-12-12,2022-12-12,2022-12-18,National,X,2022,51,5.98024,6.1412,25500,34587,X,41624,14564,13703,129978,3715,2116491,2022-51
2022-12-19,2022-12-19,2022-12-25,National,X,2022,52,5.33738,5.46656,22891,31974,X,27251,14961,15454,112531,3703,2058533,2022-52
2022-12-26,2022-12-26,2023-01-01,National,X,2023,1,3.94632,4.07732,16651,27662,X,21006,13549,13166,92034,3740,2257219,2023-1
2023-01-02,2023-01-02,2023-01-08,National,X,2023,2,2.95379,3.05773,12231,19912,X,18061,9135,8381,67720,3737,2214718,2023-2
2023-01-09,2023-01-09,2023-01-15,National,X,2023,3,2.64461,2.70671,11720,15844,X,16915,7000,6291,57770,3730,2134322,2023-3
2023-01-16,2023-01-16,2023-01-22,National,X,2023,4,2.63254,2.67225,12170,15618,X,18680,6410,5353,58231,3716,2179097,2023-4
2023-01-23,2023-01-23,2023-01-29,National,X,2023,5,2.58785,2.68591,12686,15506,X,19751,6113,5270,59326,3734,2208786,2023-5
2023-01-30,2023-01-30,2023-02-05,National,X,2023,6,2.59797,2.70465,13271,15921,X,20964,6469,5633,62258,3735,2301891,2023-6
2023-02-06,2023-02-06,2023-02-12,National,X,2023,7,2.57397,2.6371,13127,15055,X,19818,6263,5402,59665,3695,2262519,2023-7
2023-02-13,2023-02-13,2023-02-19,National,X,2023,8,2.53338,2.58651,13478,13880,X,18410,6054,5401,57223,3719,2212367,2023-8
2023-02-20,2023-02-20,2023-02-26,National,X,2023,9,2.41141,2.44348,12693,13849,X,18281,5769,5090,55682,3725,2278801,2023-9
2023-02-27,2023-02-27,2023-03-05,National,X,2023,10,2.36135,2.40445,12840,13379,X,18388,5365,4714,54686,3722,2274369,2023-10
2023-03-06,2023-03-06,2023-03-12,National,X,2023,11,2.35552,2.43524,13086,13264,X,17814,5298,4801,54263,3713,2228243,2023-11
2023-03-13,2023-03-13,2023-03-19,National,X,2023,12,2.31452,2.41343,13043,13685,X,18685,5286,4695,55394,3665,2295244,2023-12
2023-03-20,2023-03-20,2023-03-26,National,X,2023,13,2.26061,2.34891,12413,13208,X,18078,5005,4638,53342,3688,2270922,2023-13
2023-03-27,2023-03-27,2023-04-02,National,X,2023,14,2.13495,2.20628,11586,11976,X,15673,4783,4337,48355,3680,2191695,2023-14
2023-04-03,2023-04-03,2023-04-09,National,X,2023,15,2.01808,2.0726,11151,11853,X,14832,4552,4337,46725,3665,2254413,2023-15
2023-04-10,2023-04-10,2023-04-16,National,X,2023,16,1.91773,1.95437,9912,11388,X,14788,4361,4058,44507,3680,2277306,2023-16
2023-04-17,2023-04-17,2023-04-23,National,X,2023,17,1.91233,1.97315,10041,11176,X,15803,4133,3649,44802,3677,2270577,2023-17
2023-04-24,2023-04-24,2023-04-30,National,X,2023,18,1.95706,2.0174,10013,11224,X,16115,4283,3947,45582,3652,2259439,2023-18
2023-05-01,2023-05-01,2023-05-07,National,X,2023,19,1.92178,1.99349,10187,11067,X,16725,4072,3718,45769,3654,2295923,2023-19
2023-05-08,2023-05-08,2023-05-14,National,X,2023,20,1.88696,1.96616,9740,10697,X,15517,3875,3458,43287,3653,2201602,2023-20
2023-05-15,2023-05-15,2023-05-21,National,X,2023,21,1.83831,1.91398,9389,10386,X,14611,3640,3490,41516,3518,2169098,2023-21
2023-05-22,2023-05-22,2023-05-28,National,X,2023,22,1.85243,1.93826,9568,10413,X,14220,3845,3543,41589,3601,2145684,2023-22
2023-05-29,2023-05-29,2023-06-04,National,X,2023,23,1.58197,1.69283,8309,9954,X,11628,3622,3426,36939,3583,2182091,2023-23
2023-06-05,2023-06-05,2023-06-11,National,X,2023,24,1.49009,1.57462,7741,9289,X,10223,3447,3180,33880,3589,2151633,2023-24
2023-06-12,2023-06-12,2023-06-18,National,X,2023,25,1.36698,1.44401,6998,8727,X,8941,3236,2987,30889,3582,2139112,2023-25
2023-06-19,2023-06-19,2023-06-25,National,X,2023,26,1.276,1.32385,6388,8130,X,8012,3046,2910,28486,3539,2151758,2023-26
2023-06-26,2023-06-26,2023-07-02,National,X,2023,27,1.23501,1.29091,5944,7472,X,7475,2940,2817,26648,3569,2064286,2023-27
2023-07-03,2023-07-03,2023-07-09,National,X,2023,28,1.16269,1.20177,5608,7567,X,7043,2925,2760,25903,3542,2155400,2023-28
2023-07-10,2023-07-10,2023-07-16,National,X,2023,29,1.12962,1.19268,5718,7476,X,6836,2931,2841,25802,3560,2163359,2023-29
2023-07-17,2023-07-17,2023-07-23,National,X,2023,30,1.1716,1.23085,5812,7475,X,7046,3137,2947,26417,3551,2146245,2023-30
2023-07-24,2023-07-24,2023-07-30,National,X,2023,31,1.20886,1.26099,5678,7979,X,6966,3273,3000,26896,3542,2132922,2023-31
2023-07-31,2023-07-31,2023-08-06,National,X,2023,32,1.28069,1.35931,5982,8642,X,7764,3560,3365,29313,3521,2156467,2023-32
2023-08-07,2023-08-07,2023-08-13,National,X,2023,33,1.45906,1.53965,6688,9791,X,9759,3784,3641,33663,3533,2186399,2023-33
2023-08-14,2023-08-14,2023-08-20,National,X,2023,34,1.72129,1.8262,8234,11256,X,13151,4300,4038,40979,3524,2243946,2023-34
2023-08-21,2023-08-21,2023-08-27,National,X,2023,35,1.95643,1.97735,8980,11792,X,14664,4630,4345,44411,3537,2245988,2023-35
2023-08-28,2023-08-28,2023-09-03,National,X,2023,36,2.02622,2.0246,9546,11819,X,14159,4621,4589,44734,3538,2209523,2023-36
2023-09-04,2023-09-04,2023-09-10,National,X,2023,37,1.95721,1.99147,9485,11798,X,14904,4699,4401,45287,3558,2274050,2023-37
2023-09-11,2023-09-11,2023-09-17,National,X,2023,38,2.04894,2.13438,10912,11970,X,16162,4711,4510,48265,3558,2261308,2023-38
2023-09-18,2023-09-18,2023-09-24,National,X,2023,39,2.10325,2.17945,11376,12299,X,16110,4934,4550,49269,3552,2260617,2023-39
2023-09-25,2023-09-25,2023-10-01,National,X,2023,40,2.29246,2.25902,13511,13430,X,18994,5290,5052,56277,4127,2491208,2023-40
2023-10-02,2023-10-02,2023-10-08,National,X,2023,41,2.32301,2.30946,14403,13938,X,18523,5428,5088,57380,4145,2484565,2023-41
2023-10-09,2023-10-09,2023-10-15,National,X,2023,42,2.54346,2.51464,15712,14455,X,20287,5812,6187,62453,4131,2483573,2023-42
2023-10-16,2023-10-16,2023-10-22,National,X,2023,43,2.731,2.67937,16971,15452,X,22354,6072,6700,67549,4156,2521074,2023-43
2023-10-23,2023-10-23,2023-10-29,National,X,2023,44,2.97132,2.91185,17784,16573,X,24733,6335,6687,72112,4150,2476504,2023-44
2023-10-30,2023-10-30,2023-11-05,National,X,2023,45,3.43915,3.32485,21454,19306,X,29393,7423,7741,85317,4146,2566043,2023-45
2023-11-06,2023-11-06,2023-11-12,National,X,2023,46,3.72221,3.57182,22011,21538,X,30763,8074,8411,90797,4149,2542038,2023-46
2023-11-13,2023-11-13,2023-11-19,National,X,2023,47,3.96418,3.78816,22379,20377,X,25918,8365,8408,85447,4162,2255631,2023-47
2023-11-20,2023-11-20,2023-11-26,National,X,2023,48,4.06554,3.95919,22624,28320,X,30290,11121,11193,103548,4135,2615381,2023-48
2023-11-27,2023-11-27,2023-12-03,National,X,2023,49,4.42345,4.35408,23342,28996,X,38072,12182,11359,113951,4098,2617107,2023-49
2023-12-04,2023-12-04,2023-12-10,National,X,2023,50,5.23015,5.2067,26060,34987,X,48218,13983,12561,135809,4112,2608352,2023-50
2023-12-11,2023-12-11,2023-12-17,National,X,2023,51,6.29282,6.31029,29750,45227,X,53426,18090,16604,163097,4083,2584619,2023-51
2023-12-18,2023-12-18,2023-12-24,National,X,2023,52,6.8564,6.90448,31461,50010,X,41750,21678,21694,166593,4075,2412825,2023-52
2024-01-01,2024-01-01,2024-01-07,National,X,2024,1,5.76741,5.76183,24655,46988,X,32258,20517,19363,143781,4100,2495406,2024-1
2024-01-08,2024-01-08,2024-01-14,National,X,2024,2,4.71015,4.75306,18131,37073,X,31354,16385,15375,118318,4099,2489300,2024-2
2024-01-15,2024-01-15,2024-01-21,National,X,2024,3,4.37484,4.35066,16144,30545,X,29093,12622,11542,99946,4107,2297263,2024-3
2024-01-22,2024-01-22,2024-01-28,National,X,2024,4,4.29014,4.22403,16212,31772,X,34316,12481,10636,105417,4133,2495647,2024-4
2024-01-29,2024-01-29,2024-02-04,National,X,2024,5,4.4668,4.2783,17248,30387,X,38471,11582,10037,107725,4113,2517942,2024-5
2024-02-05,2024-02-05,2024-02-11,National,X,2024,6,4.5072,4.39985,17948,31575,X,41690,11534,10035,112782,4117,2563315,2024-6
2024-02-12,2024-02-12,2024-02-18,National,X,2024,7,4.39805,4.33427,17382,30743,X,38863,11232,9949,108169,4104,2495667,2024-7
2024-02-19,2024-02-19,2024-02-25,National,X,2024,8,4.3728,4.318,17646,31224,X,36980,11317,10161,107328,4097,2485595,2024-8
2024-02-26,2024-02-26,2024-03-03,National,X,2024,9,4.09593,4.07855,17319,30521,X,35834,11034,9901,104609,4093,2564859,2024-9
2024-03-04,2024-03-04,2024-03-10,National,X,2024,10,3.74624,3.72779,16477,26559,X,32940,9683,8809,94468,4097,2534155,2024-10
2024-03-11,2024-03-11,2024-03-17,National,X,2024,11,3.43295,3.39832,15862,23666,X,29058,8453,7730,84769,4035,2494435,2024-11
2024-03-18,2024-03-18,2024-03-24,National,X,2024,12,3.10652,3.14987,15078,21971,X,26428,7815,7112,78404,4089,2489121,2024-12
2024-03-25,2024-03-25,2024-03-31,National,X,2024,13,2.99139,3.03016,14417,21197,X,23461,7490,7092,73657,4082,2430792,2024-13
2024-04-01,2024-04-01,2024-04-07,National,X,2024,14,2.78505,2.82871,13904,20109,X,20376,7137,6768,68294,4052,2414318,2024-14
2024-04-08,2024-04-08,2024-04-14,National,X,2024,15,2.54455,2.58544,13194,18194,X,19547,6836,6368,64139,4062,2480775,2024-15
2024-04-15,2024-04-15,2024-04-21,National,X,2024,16,2.26328,2.29268,11823,15600,X,18194,5931,5760,57308,4043,2499603,2024-16
2024-04-22,2024-04-22,2024-04-28,National,X,2024,17,2.19885,2.23984,11382,14845,X,18014,5622,5275,55138,4012,2461693,2024-17
2024-04-29,2024-04-29,2024-05-05,National,X,2024,18,2.11786,2.1417,10909,14207,X,17451,5333,5106,53006,3954,2474953,2024-18
2024-05-06,2024-05-06,2024-05-12,National,X,2024,19,2.03031,2.03183,9784,13088,X,15821,4966,4792,48451,3915,2384601,2024-19
